compound,nib,quine,vir,similarity,meansim,nas
Prostoglandin A1,NA,0.5413,0.5786,-0.6038,0.55995,1
Quetiapine,NA,0.5397,0.4704,-0.8191,0.50505,1
Ebelactone-B,NA,0.5395,0.3818,-0.4993,0.46065,1
Zonisamide,NA,0.5393,0.345,-0.7637,0.44215,1
MLS000063560,NA,0.5393,0.3476,-0.6429,0.44345,1
Idelalisib,NA,0.5377,0.3736,-0.5594,0.45565,1
Avrainvillamide,NA,0.5376,0.3383,-0.6348,0.43794999999999995,1
"Pyridine-2,4-dicarboxylic acid",NA,0.5374,0.3212,-0.5223,0.4293,1
181144-66-1,NA,0.5373,0.355,-0.6675,0.44615,1
Pyridostigmine,NA,0.5363,0.3698,-0.4936,0.45305,1
MK-5172,NA,0.5361,0.3772,-0.5271,0.45665,1
Vitamin B12,NA,0.5342,0.5313,-0.6235,0.5327500000000001,1
N-[4-(1-Benzoylpiperidin-4-yl)butyl]-3-pyridin-3-ylpropanamide,NA,0.5336,0.5111,-0.6633,0.52235,1
AC1MEVG9,NA,0.5296,0.3594,-0.6476,0.4445,1
Disulfiram,NA,0.5295,0.4086,-0.5117,0.46904999999999997,1
Scopolamine,NA,0.5264,0.4035,-0.6285,0.46495,1
SR57227A,NA,0.5255,0.3985,-0.4841,0.46199999999999997,1
SKF 81297,NA,0.5249,0.4075,-0.6853,0.4662,1
Ciprofloxacin,NA,0.5232,0.3321,-0.6145,0.42765,1
Tremorine,NA,0.5221,0.3335,-0.7014,0.4278,1
ZINC01282667,NA,0.5208,0.4239,-0.6602,0.47235000000000005,1
GSK-J2,NA,0.5204,0.5453,-0.5609,0.53285,1
Flumazenil,NA,0.5202,0.3605,-0.8471,0.44035,1
RO 04-6790,NA,0.5196,0.4083,-0.7025,0.46395,1
SUGA1_016079,NA,0.5185,0.4694,-0.7212,0.49395,1
Pinaverium bromide,NA,0.5181,0.3435,-0.5083,0.4308,1
"VX-222 (VCH-222, Lomibuvir)",NA,0.5178,0.3526,-0.4855,0.43520000000000003,1
GR-79236,NA,0.5177,0.4033,-0.6628,0.4605,1
BRD-K57497528,NA,0.5175,0.3358,-0.7536,0.42665,1
Bromopyruvate,NA,0.5175,0.4426,-0.6023,0.48005,1
Quercetin,NA,0.5174,0.4535,-0.4913,0.48545,1
BRD-A02747686,NA,0.5174,0.4415,-0.6191,0.47945,1
BRD-K40949493,NA,0.5173,0.4056,-0.475,0.46145,1
ZM 306416,NA,0.5167,0.4384,-0.6046,0.47755000000000003,1
Mecamylamine,NA,0.5155,0.3478,-0.6134,0.43165,1
Reichsteins Substance S,NA,0.514,0.3857,-0.7897,0.44984999999999997,1
Norfloxacin,NA,0.5108,0.41,-0.6084,0.46040000000000003,1
AK-778/12434114,NA,0.5098,0.3553,-0.93,0.43255,1
Perindopril,NA,0.5088,0.337,-0.863,0.42290000000000005,1
AG1295,NA,0.5086,0.4773,-0.5699,0.49295,1
Tipranavir,NA,0.5071,0.4318,-0.5785,0.46945000000000003,1
CHEMBL2358056,NA,0.5062,0.3773,-0.7831,0.44175,1
BCPP000194,NA,0.506,0.3511,-0.5336,0.42855,1
Cilomilast,NA,0.5053,0.4163,-0.5278,0.4608,1
Cytosporone B,NA,0.505,0.411,-0.6357,0.45799999999999996,1
Simvastatin,NA,0.5046,0.5337,-0.4778,0.51915,1
Pantoprazole,NA,0.5044,0.3596,-0.4929,0.43199999999999994,1
Dihydrorobustic acid,NA,0.5024,0.4435,-0.4976,0.47295,1
Seocalcitol,NA,0.5015,0.3387,-0.6248,0.4201,1
Graveoline,NA,0.5007,0.4521,-0.5417,0.47640000000000005,1
Picotamide,NA,0.5004,0.3254,-0.6585,0.4129,1
Nateglinide,NA,0.4991,0.4839,-0.8484,0.4915,1
F-L-Leu,NA,0.4978,0.352,-0.8357,0.4249,1
AC1M43RN,NA,0.4976,0.3491,-0.5204,0.42335,1
BRD-M15189060,NA,0.4975,0.4249,-0.6408,0.4612,1
Cilostazol,NA,0.4964,0.3622,-0.5471,0.4293,1
"2-(4-(4-Chloro-1,2-diphenylbut-1-en-1-yl)phenoxy)-n,n-dimethylethanamine",NA,0.4958,0.3997,-0.6293,0.44775,1
Amineptine,NA,0.4932,0.3495,-0.4929,0.42135,1
Narlaprevir,NA,0.4926,0.4498,-0.4891,0.47119999999999995,1
ML7,NA,0.4909,0.3336,-0.923,0.41225,1
Alectinib,NA,0.4908,0.4256,-0.5006,0.4582,1
Ecopipam,NA,0.4901,0.3442,-0.7419,0.41715,1
CHEMBL2362357,NA,0.4896,0.4739,-0.6755,0.48175,1
BRD-K82096551,NA,0.4894,0.3642,-0.5719,0.4268,1
SPECTRUM_000224,NA,0.4889,0.3582,-0.6092,0.42355,1
ABT-751,NA,0.4874,0.3239,-0.5114,0.40565,1
MLS003129913,NA,0.4874,0.4316,-0.9622,0.4595,1
STK-674938,NA,0.4872,0.468,-0.6731,0.4776,1
KUC111109N,NA,0.4869,0.4395,-0.6535,0.4632,1
BRD-K25990552,NA,0.4869,0.3783,-0.5724,0.4326,1
MLS001075551,NA,0.4868,0.3475,-0.746,0.41715,1
BRD-K74163137,NA,0.4864,0.3913,-0.6469,0.43884999999999996,1
BRD-K00486725,NA,0.4862,0.3627,-0.8633,0.42445,1
Avrainvillamide Analog 3,NA,0.4861,0.3474,-0.5276,0.41674999999999995,1
Buthionine Sulfoxime,NA,0.4843,0.4345,-0.6369,0.45940000000000003,1
AC1NSM0X,NA,0.4826,0.4419,-0.4945,0.46225,1
Pirfenidone,NA,0.4817,0.4969,-0.6494,0.4893,1
Nitrendipine,NA,0.4817,0.4562,-0.7042,0.46895,1
Avrainvillamide Analog 5,NA,0.4816,0.3258,-0.4964,0.40369999999999995,1
3R14S-Ochratoxin a,NA,0.4814,0.3659,-0.653,0.42364999999999997,1
SPECTRUM_001133,NA,0.4799,0.3331,-0.7732,0.4065,1
Tolcapone,NA,0.4794,0.3822,-0.5144,0.43079999999999996,1
MLS002264450,NA,0.4759,0.3617,-0.6088,0.4188,1
BRD-8899,NA,0.4751,0.4299,-0.8226,0.4525,1
DR 2313,NA,0.475,0.4755,-0.8297,0.47524999999999995,1
MEGXP0_001658,NA,0.4747,0.4879,-0.5087,0.4813,1
Nefopam,NA,0.4744,0.4311,-0.4813,0.45275,1
Diazepam,NA,0.4743,0.3578,-0.6202,0.41605000000000003,1
Dinoprostone,NA,0.4742,0.3515,-0.6121,0.41285,1
MLS003587249,NA,0.4739,0.3686,-0.8795,0.42125,1
BRD-K35669573,NA,0.4706,0.4265,-0.5472,0.44855,1
BRD-K00144236,NA,0.4694,0.3949,-0.6188,0.43215,1
VX-661,NA,0.4689,0.5504,-0.6245,0.5096499999999999,1
Felbinac,NA,0.4688,0.4179,-0.7091,0.44335,1
"2-(4-Chlorophenyl)-6-(methylthio)-4-oxo-3,4-dihydro-2H-1,3-thiazine-5-carbonitrile",NA,0.4682,0.3975,-0.6082,0.43285,1
127408-30-4,NA,0.4678,0.4588,-0.7411,0.4633,1
Moxisylyte,NA,0.4663,0.4361,-0.6209,0.4512,1
EX527,NA,0.4662,0.424,-0.6147,0.4451,1
Tazarotene,NA,0.4655,0.3698,-0.6363,0.41765,1
Securinine,NA,0.4651,0.4415,-0.6305,0.45330000000000004,1
MLS003179196,NA,0.4644,0.3274,-0.5609,0.39590000000000003,1
BRD-K01282863,NA,0.4644,0.5028,-0.6477,0.48360000000000003,1
Mazindol,NA,0.4625,0.3573,-0.7299,0.40990000000000004,1
Prazosin,NA,0.4624,0.3968,-0.6105,0.4296,1
BRD-K95391106-001-01-5,NA,0.4618,0.389,-0.7496,0.4254,1
Dopamine,NA,0.461,0.3866,-0.5382,0.4238,1
Acetyl-Geranyl-Cysteine,NA,0.4605,0.3428,-0.6031,0.40165,1
Gemifloxacin,NA,0.4599,0.3496,-0.6231,0.40475,1
Escitalopram,NA,0.4598,0.4843,-0.616,0.47204999999999997,1
Cyclopentolate,NA,0.4591,0.3728,-0.6813,0.41595000000000004,1
Nimesulide,NA,0.4581,0.362,-0.6046,0.41005,1
"6-Formylindolo[3,2-b]carbazole",NA,0.4575,0.327,-0.6776,0.39225,1
Quinelorane,NA,0.4555,0.4491,-0.77,0.45230000000000004,1
Eicosatrienoic acid (20:3 n-3),NA,0.4546,0.3966,-0.5109,0.4256,1
Cymarigenen,NA,0.4544,0.3664,-0.6396,0.4104,1
KCl,NA,0.4543,0.3885,-0.6849,0.4214,1
Cpnq,NA,0.4541,0.325,-0.7879,0.38955,1
Ilomastat,NA,0.4537,0.3224,-0.7124,0.38805,1
Etravirine (TMC125),NA,0.4531,0.4579,-0.5495,0.4555,1
Metoclopramide,NA,0.453,0.4429,-0.475,0.44795,1
Tigecycline,NA,0.4527,0.3577,-0.6041,0.4052,1
ASN 04482516,NA,0.452,0.4394,-0.6066,0.4457,1
Baricitinib,NA,0.4505,0.4353,-0.6454,0.4429,1
Buspirone,NA,0.45,0.4395,-0.6601,0.44475,1
PRX-08066 Maleic acid,NA,0.4494,0.3563,-0.6429,0.40285000000000004,1
SA-102676,NA,0.4486,0.3421,-0.6375,0.39535,1
AN-465/42886295,NA,0.4476,0.3927,-0.6088,0.42015,1
BRD-A77864279,NA,0.4469,0.3739,-0.5063,0.4104,1
BRD-K27239120-001-01-1,NA,0.4453,0.3532,-0.849,0.39925,1
CL-976,NA,0.4451,0.3448,-0.7387,0.39495,1
BRD-K11977286,NA,0.4447,0.3252,-0.5988,0.38495,1
tropisetron,NA,0.4442,0.3831,-0.6787,0.41364999999999996,1
BMN 673,NA,0.4422,0.6474,-0.5755,0.5448,1
VX-809 (Lumacaftor),NA,0.4402,0.3212,-0.5171,0.3807,1
Zacopride,NA,0.4397,0.5041,-0.4917,0.4719,1
Ifosfamide,NA,0.4395,0.4154,-0.5148,0.42745,1
Etofenamate,NA,0.4386,0.3577,-0.605,0.39815,1
Cabergoline,NA,0.4384,0.3593,-0.5475,0.39885000000000004,1
SMR000162699,NA,0.4381,0.3909,-0.6065,0.4145,1
Ccmq,NA,0.4378,0.3273,-0.7463,0.38255,1
CLIMBAZOLE,NA,0.437,0.3745,-0.6332,0.40575,1
Cilastatin,NA,0.4367,0.3705,-0.6483,0.40359999999999996,1
Pyrilamine,NA,0.4364,0.6348,-0.5748,0.5356000000000001,1
BRD-K80169513,NA,0.4363,0.3684,-0.5089,0.40235,1
GR 113808,NA,0.4355,0.332,-0.6555,0.38375000000000004,1
MRS-1334,NA,0.435,0.3789,-0.655,0.40695000000000003,1
Betaxolol,NA,0.4328,0.4621,-0.6467,0.44745,1
BRD-K57073585,NA,0.4323,0.3286,-0.8149,0.38045,1
"(5Z)-5-[1-(4-bromophenyl)ethylidene]-2-pyrrolidin-1-yl-1,3-thiazol-4(5H)-one",NA,0.4321,0.4478,-0.6503,0.43994999999999995,1
Androstenedone,NA,0.4317,0.3742,-0.6008,0.40295,1
Cinoxacin,NA,0.4313,0.3292,-0.6632,0.38025,1
"2-[(2,6-Dimethylphenyl)amino]-n,n-diethyl-n-methyl-2-oxoethanaminium",NA,0.4308,0.3892,-0.859,0.41000000000000003,1
PK04PUR_000351,NA,0.4303,0.4706,-0.4922,0.45045,1
Secnidazole,NA,0.4302,0.4201,-0.6567,0.42515000000000003,1
SCHEMBL16980376,NA,0.4299,0.4057,-0.5147,0.4178,1
5-BrdU,NA,0.4298,0.4406,-0.5171,0.43520000000000003,1
Indoprofen,NA,0.4282,0.3309,-0.7071,0.37955000000000005,1
Golvatinib (E7050),NA,0.4274,0.3902,-0.6115,0.4088,1
BRD-K46587586,NA,0.4273,0.4055,-0.5721,0.4164,1
MLS003128853,NA,0.4271,0.38,-0.6645,0.40354999999999996,1
BRD-K75843415,NA,0.4266,0.37,-0.8192,0.3983,1
Hbdde,NA,0.4261,0.3983,-0.6917,0.4122,1
Gaboxadol,NA,0.4257,0.3339,-0.7104,0.3798,1
Caffeic Acid Phenethyl Ester,NA,0.4245,0.3235,-0.5299,0.374,1
Trimethobenzamide,NA,0.4245,0.3928,-0.6159,0.40864999999999996,1
SMR000068650,NA,0.4239,0.472,-0.874,0.44794999999999996,1
BRD-K99913693,NA,0.4229,0.3567,-0.8179,0.38980000000000004,1
FPA1_000301,NA,0.4227,0.4343,-0.6399,0.4285,1
BRD-K80230516,NA,0.4225,0.3385,-0.6059,0.3805,1
NCGC00170203-01,NA,0.4214,0.3251,-0.7383,0.37324999999999997,1
Lypressin,NA,0.4206,0.3968,-0.6133,0.40869999999999995,1
INOSITOL,NA,0.4205,0.3428,-0.5604,0.38165,1
"2-(4,5-Dihydro-1H-imidazol-2-yl)quinoxaline",NA,0.4203,0.3349,-0.5247,0.3776,1
BRD-K11672081,NA,0.4203,0.3337,-0.7563,0.377,1
Rosmarinic acid,NA,0.4202,0.3546,-0.7143,0.3874,1
Nefazodone,NA,0.4192,0.4637,-0.4769,0.44145,1
vinorelbine,NA,0.4179,0.4055,-0.4975,0.4117,1
CHEMBL2152359,NA,0.4178,0.4173,-0.7812,0.41755,1
BRD-K82185908,NA,0.4176,0.327,-0.6396,0.3723,1
AC1M08Y6,NA,0.4176,0.3857,-0.4846,0.40165,1
Calpeptin,NA,0.4176,0.4004,-0.5705,0.40900000000000003,1
Ritanserin,NA,0.416,0.3367,-0.6561,0.37634999999999996,1
JZL-184,NA,0.414,0.4696,-0.65,0.44179999999999997,1
MLS002264419,NA,0.4135,0.3874,-0.6067,0.40045,1
Ulipristal,NA,0.4127,0.3958,-0.4895,0.40425,1
Alvimopan (monohydrate),NA,0.4123,0.3653,-0.5285,0.38880000000000003,1
Retigabine,NA,0.4122,0.5081,-0.8311,0.46015,1
SMR000127643,NA,0.4118,0.4424,-0.6657,0.42710000000000004,1
MEGXP0_000778,NA,0.4115,0.4256,-0.4789,0.41855,1
KUC104486,NA,0.4107,0.3401,-0.58,0.3754,1
N-(3-Acetamidophenyl)-3-chlorobenzamide,NA,0.4105,0.3928,-0.613,0.40164999999999995,1
STK178014,NA,0.4104,0.3611,-0.5001,0.38575,1
BG-STK33-59,NA,0.41,0.3796,-0.6311,0.3948,1
"4-(4-Phenylphenoxy)benzene-1,2-dicarbonitrile",NA,0.4098,0.3635,-0.7624,0.38665,1
GRANISETRON HYDROCHLORIDE,NA,0.4088,0.3302,-0.7435,0.3695,1
TP14,NA,0.407,0.3881,-0.6216,0.39754999999999996,1
MLS002276504,NA,0.4068,0.5219,-0.705,0.46435000000000004,1
Cevimeline hydrochloride,NA,0.4055,0.4648,-0.6366,0.43515000000000004,1
Arecaidine Propargyl Ester,NA,0.4054,0.3424,-0.6566,0.3739,1
Beta CCP,NA,0.4048,0.3573,-0.8126,0.38105,1
ACON1_001770,NA,0.4039,0.4308,-0.6985,0.41735,1
BMY-7378,NA,0.4038,0.3216,-0.6452,0.3627,1
SA-242939,NA,0.4031,0.4271,-0.7053,0.4151,1
BIO2_000792,NA,0.403,0.3738,-0.6536,0.3884,1
SCIO 469 hydrochloride,NA,0.4029,0.3743,-0.6134,0.3886,1
Rocuronium Bromide,NA,0.4029,0.3403,-0.4808,0.3716,1
Palovarotene,NA,0.4025,0.3648,-0.4893,0.38365000000000005,1
Disopyramide,NA,0.4024,0.3279,-0.4797,0.36515,1
GW-0742,NA,0.4024,0.5126,-0.7075,0.45749999999999996,1
SA-90377,NA,0.4018,0.3699,-0.4807,0.38585,1
Piperacillin,NA,0.4018,0.4001,-0.7511,0.40095000000000003,1
Tiagabine,NA,0.4016,0.3604,-0.4943,0.381,1
4-(Pyridin-3-yloxy)-phthalonitrile,NA,0.4005,0.3478,-0.6234,0.37415,1
ZINC1569718,NA,0.4004,0.5078,-0.5362,0.4541,1
Estradiol Cypionate,NA,0.3984,0.4206,-0.8016,0.4095,1
SA-427543,NA,0.3983,0.3994,-0.6546,0.39885,1
MLS001065838,NA,0.3977,0.3548,-0.5104,0.37625,1
4-Iodo-6-phenylpyrimidine,NA,0.3973,0.3807,-0.6147,0.389,1
PS-1145,NA,0.3972,0.3752,-0.519,0.3862,1
KUC104228,NA,0.3972,0.337,-0.7911,0.3671,1
F0919-7914,NA,0.3951,0.3612,-0.6231,0.37815,1
Deoxyandirobin Lactone,NA,0.3942,0.3751,-0.7268,0.38465,1
SA-247582,NA,0.3921,0.3486,-0.5203,0.37035,1
AC1MJZSK,NA,0.3917,0.3387,-0.7049,0.36519999999999997,1
Guggulsterone,NA,0.3911,0.3283,-0.6618,0.3597,1
BRD-K54294645,NA,0.3886,0.3986,-0.5962,0.3936,1
BRD-K70697816,NA,0.388,0.3911,-0.6505,0.38955,1
SCHEMBL2559243,NA,0.3873,0.3329,-0.6334,0.3601,1
SKF-77434,NA,0.3868,0.4385,-0.6022,0.41264999999999996,1
BRD-K14833463,NA,0.3851,0.3619,-0.8016,0.3735,1
BRD-K58611676,NA,0.3839,0.3985,-0.866,0.3912,1
Gestrinone,NA,0.3838,0.4597,-0.8218,0.42174999999999996,1
Emedastine,NA,0.3838,0.4236,-0.6097,0.40369999999999995,1
Tetradecylthioacetic acid,NA,0.3838,0.3793,-0.663,0.38155,1
Mesoridazine,NA,0.3837,0.3996,-0.6256,0.39165,1
Pentylenetetrazol,NA,0.3828,0.4357,-0.7597,0.40925,1
KUC104236N,NA,0.3814,0.4279,-0.6233,0.40465,1
SB415286,NA,0.3806,0.3978,-0.5143,0.3892,1
Raltitrexed,NA,0.3801,0.3352,-0.646,0.35765,1
BRD-K79657514,NA,0.3798,0.4595,-0.6295,0.41965,1
DHPC9-T_000028,NA,0.3776,0.3962,-0.605,0.3869,1
BRD-K18542345,NA,0.3763,0.3909,-0.4861,0.38360000000000005,1
ZK-93426,NA,0.3763,0.4981,-0.4936,0.43720000000000003,1
BRD-K90469014,NA,0.3757,0.323,-0.782,0.34935,1
Tedizolid,NA,0.375,0.3908,-0.6101,0.3829,1
BRD-K80723690,NA,0.3725,0.3652,-0.5879,0.36885,1
Etazolate,NA,0.372,0.4169,-0.647,0.39444999999999997,1
BRD-K71746288,NA,0.372,0.3946,-0.6356,0.3833,1
Neurodazine,NA,0.37,0.3328,-0.6056,0.3514,1
CAY10577,NA,0.369,0.3784,-0.6609,0.37370000000000003,1
BRD-K43579410,NA,0.3688,0.3586,-0.6831,0.3637,1
"9-Methyl-5H-6-thia-4,5-diaza-chrysene 6,6-dioxide",NA,0.3684,0.3565,-0.4894,0.36245,1
Macitentan,NA,0.3674,0.5424,-0.4809,0.45489999999999997,1
SPECTRUM_001015,NA,0.3647,0.5041,-0.6914,0.4344,1
Clopidogrel,NA,0.3634,0.3813,-0.678,0.37234999999999996,1
Splitomicin,NA,0.3634,0.3737,-0.4834,0.36855,1
ST014147,NA,0.3633,0.3333,-0.6281,0.3483,1
BRD-K46205969,NA,0.3622,0.3794,-0.7759,0.3708,1
MLS002264467,NA,0.3618,0.3608,-0.4758,0.3613,1
SA-1459031,NA,0.3615,0.3357,-0.4809,0.3486,1
STK064652,NA,0.361,0.4723,-0.6306,0.41664999999999996,1
YC1,NA,0.3607,0.359,-0.6836,0.35985,1
ST51005413,NA,0.3598,0.3417,-0.4809,0.35075,1
BRD-K77644833,NA,0.3594,0.3698,-0.671,0.36460000000000004,1
Halofantrine,NA,0.3591,0.3467,-0.6385,0.3529,1
Phentolamine,NA,0.359,0.3926,-0.5342,0.3758,1
Indole-3-carbinol,NA,0.3584,0.4519,-0.764,0.40515,1
T5285107,NA,0.3578,0.3509,-0.5631,0.35435,1
VU0413807-2,NA,0.3577,0.4792,-0.6773,0.41845,1
GSK256066,NA,0.3575,0.3444,-0.6643,0.35095,1
Dalcetrapib,NA,0.3567,0.4094,-0.5129,0.38305,1
BRD-K30935394,NA,0.3566,0.3227,-0.7347,0.33965,1
2-(Biphenyl-4-ylsulfonamido)pentanedioic acid,NA,0.3563,0.341,-0.6375,0.34865,1
Levosulpiride,NA,0.355,0.3876,-0.4923,0.37129999999999996,1
BRD-K95047050,NA,0.3516,0.3317,-0.503,0.34165,1
Indinavir,NA,0.351,0.372,-0.5587,0.3615,1
Rupatadine Fumarate,NA,0.3499,0.4383,-0.5289,0.3941,1
Febuxostat,NA,0.3493,0.4315,-0.5338,0.39039999999999997,1
NCGC00011767,NA,0.3486,0.49370000000000003,-0.5426,0.42115,1
BRD-K18059480,NA,0.348,0.4392,-0.6968,0.39359999999999995,1
MLS002264465,NA,0.348,0.3694,-0.496,0.3587,1
BRD-K85007671,NA,0.3479,0.3338,-0.8632,0.34085,1
DC-45-A2,NA,0.3478,0.5553,-0.6363,0.45155,1
BRD-K07107626,NA,0.3477,0.36870000000000003,-0.5908,0.3582,1
Gibberellin A3,NA,0.3468,0.4416,-0.6706,0.3942,1
Endecaphyllin X,NA,0.3467,0.3461,-0.6238,0.34640000000000004,1
PA-824,NA,0.3462,0.4142,-0.6176,0.3802,1
Procarbazine,NA,0.346,0.3422,-0.6265,0.34409999999999996,1
Mercaptopurine,NA,0.3459,0.4117,-0.5027,0.3788,1
BRD-K89696951,NA,0.3454,0.324,-0.6338,0.3347,1
BRN 1601185,NA,0.3453,0.3333,-0.6302,0.3393,1
ZINC00969081,NA,0.3452,0.3587,-0.6576,0.35195,1
BRD-K14611588-001-01-1,NA,0.3445,0.36,-0.548,0.35224999999999995,1
BRD-K87765798,NA,0.3437,0.4065,-0.6205,0.3751,1
SCHEMBL17498001,NA,0.3435,0.4449,-0.6942,0.3942,1
Lomerizine,NA,0.3425,0.5188,-0.5531,0.43065000000000003,1
BRD-K90281509,NA,0.3421,0.3815,-0.8891,0.3618,1
Cercosporin,NA,0.3408,0.5026,-0.6098,0.4217,1
Arvanil,NA,0.3408,0.3512,-0.4834,0.346,1
MLS000081884,NA,0.3408,0.3349,-0.7256,0.33785,1
BRD-A73513677,NA,0.3403,0.4091,-0.6167,0.37470000000000003,1
ABT-199 (GDC-0199),NA,0.3383,0.3691,-0.5126,0.3537,1
Enalapril,NA,0.3382,0.4072,-0.7583,0.37270000000000003,1
BRD-K39597586,NA,0.3381,0.3543,-0.4928,0.3462,1
BRD-K47825575,NA,0.3374,0.3363,-0.6359,0.33685,1
MLS001060840,NA,0.337,0.4098,-0.5244,0.3734,1
SCHEMBL2592382,NA,0.3367,0.3398,-0.613,0.33825,1
Delcorine,NA,0.336,0.5447,-0.7314,0.44035,1
SCHEMBL10195776,NA,0.3357,0.435,-0.5127,0.38534999999999997,1
BRD-K05456756,NA,0.335,0.3555,-0.5293,0.34525,1
Tetrahydrobiopterin,NA,0.3347,0.3537,-0.7035,0.3442,1
MLS002703292,NA,0.3342,0.4272,-0.5127,0.38070000000000004,1
MLS003448163,NA,0.334,0.3369,-0.4944,0.33545,1
BCB03_000153,NA,0.3338,0.3212,-0.7029,0.3275,1
MLS003153121,NA,0.3336,0.3576,-0.6766,0.3456,1
Midodrine,NA,0.3334,0.358,-0.9666,0.3457,1
Tirapazamine,NA,0.3333,0.4655,-0.474,0.3994,1
Amoxicillin,NA,0.3332,0.3723,-0.6626,0.35275,1
Lobelanidine,NA,0.3326,0.3256,-0.6068,0.3291,1
BRD-K00381581,NA,0.3324,0.3321,-0.5738,0.33225,1
Aristolochic acid,NA,0.3324,0.3999,-0.6117,0.36615,1
Zucapsaicin,NA,0.3319,0.3888,-0.4917,0.36034999999999995,1
Oxymetazoline,NA,0.3319,0.447,-0.7456,0.38944999999999996,1
Itopride,NA,0.3309,0.4358,-0.704,0.38335,1
Benoxinate,NA,0.3285,0.3312,-0.634,0.32985,1
SMR000024485,NA,0.3278,0.3996,-0.6807,0.3637,1
BRD-K85236313,NA,0.3265,0.3798,-0.7989,0.35315,1
Miglitol,NA,0.3251,0.4677,-0.6122,0.3964,1
HA 14-1,NA,0.3245,0.3237,-0.6337,0.3241,1
CHEMBL2139002,NA,0.3239,0.4165,-0.669,0.3702,1
(+/-)-Kavain,NA,0.3238,0.5167,-0.82,0.42025,1
Practolol,NA,0.3218,0.3868,-0.6054,0.35429999999999995,1
MLS001065877,NA,0.3218,0.4101,-0.7414,0.36595,1
ST50851843,NA,0.3216,0.3705,-0.6629,0.34604999999999997,1
W 7,NA,0.7918,0.3213,-0.6421,0.55655,1
Ubenimex,NA,0.7228,0.4264,-0.4864,0.5746,1
Linoleoylethanolamide,NA,0.7159,0.3469,-0.6651,0.5314,1
KUC104133,NA,0.7122,0.4164,-0.6389,0.5643,1
Sulfasalazine,NA,0.697,0.4772,-0.7798,0.5871,1
BRD-K09459434,NA,0.6947,0.3384,-0.6644,0.51655,1
Erastin,NA,0.6933,0.4436,-0.5285,0.56845,1
BRD-K91461129,NA,0.6822,0.3571,-0.4928,0.51965,1
GF-109203,NA,0.6789,0.3657,-0.6246,0.5223,1
BRD-K60636255,NA,0.6787,0.3301,-0.6246,0.5044,1
SB-366791,NA,0.6673,0.336,-0.6148,0.50165,1
BRD-K07569193,NA,0.6671,0.3807,-0.8585,0.5239,1
Nomegestrol Acetate,NA,0.6649,0.4263,-0.8248,0.5456000000000001,1
916985-21-2,NA,0.6635,0.4848,-0.5239,0.5741499999999999,1
Merbarone,NA,0.6606,0.3931,-0.4946,0.52685,1
BRD-K60944301,NA,0.6563,0.3549,-0.6459,0.5056,1
BRD-K65315692,NA,0.656,0.3471,-0.6058,0.50155,1
Ozagrel,NA,0.6544,0.6183,-0.6203,0.63635,1
MLS003129663,NA,0.6512,0.3401,-0.5022,0.49565000000000003,1
Famotidine,NA,0.6447,0.4411,-0.6134,0.5429,1
Safinamide Mesylate,NA,0.6432,0.3449,-0.6033,0.49405,1
AC1NWAOX,NA,0.6429,0.4272,-0.6287,0.53505,1
Diclofensine (hydrochloride),NA,0.6429,0.4568,-0.637,0.54985,1
Penciclovir,NA,0.639,0.3858,-0.6068,0.5124,1
Diphenidol,NA,0.6347,0.3416,-0.511,0.48815000000000003,1
BRD-K98832591,NA,0.6297,0.3629,-0.6119,0.4963,1
IPRATROPIUM BROMIDE,NA,0.626,0.5724,-0.631,0.5992,1
CHEMBL2360603,NA,0.6223,0.3706,-0.5195,0.49644999999999995,1
Naringenin,NA,0.6211,0.425,-0.7109,0.52305,1
Clomethiazole,NA,0.6211,0.3225,-0.658,0.4718,1
IWR-1-ENDO,NA,0.6186,0.4801,-0.497,0.54935,1
BRD-K33780441,NA,0.6182,0.3708,-0.6156,0.4945,1
BRD-K63979920,NA,0.6175,0.3984,-0.7719,0.50795,1
Dorzolamide HCL,NA,0.6145,0.4249,-0.5615,0.5197,1
Rivaroxaban,NA,0.6137,0.3665,-0.4828,0.4901,1
AZD1208,NA,0.6133,0.3391,-0.4902,0.47619999999999996,1
Xylazine,NA,0.6109,0.4384,-0.6936,0.5246500000000001,1
BRD-A69951442-001-01-3,NA,0.6104,0.5071,-0.6111,0.5587500000000001,1
Topiroxostat,NA,0.6082,0.4305,-0.6057,0.51935,1
BRD-K46047563,NA,0.6058,0.3673,-0.5859,0.48655000000000004,1
MLS002264444,NA,0.6043,0.3466,-0.4743,0.47545,1
AC1Q5RFA,NA,0.6039,0.3383,-0.4892,0.47109999999999996,1
ML239,NA,0.6006,0.3867,-0.4815,0.49365000000000003,1
Letrozole,NA,0.5999,0.327,-0.7826,0.46345000000000003,1
KUC107191N,NA,0.5952,0.3693,-0.5175,0.48224999999999996,1
Triclabendazole,NA,0.5947,0.4377,-0.5497,0.5162,1
"N-(4-Bromophenyl)-2-{[5-(2-chlorophenyl)-4-phenyl-4H-1,2,4-triazol-3-yl]sulfanyl}acetamide",NA,0.5908,0.3473,-0.5143,0.46904999999999997,1
Quinine,NA,0.5906,0.5553,-0.6436,0.5729500000000001,1
AC1NWAJL,NA,0.5903,0.6332,-0.8109,0.61175,1
Tofacitinib,NA,0.5896,0.3338,-0.7223,0.4617,1
BRD-K39629581,NA,0.5837,0.3258,-0.606,0.45475,1
