compound,azt,nib,quine,vir,similarity,meansim,nas
Pimasertib,0.4882,0.4369,0.779,0.4708,-0.6034,0.543725,0
Curcumin,0.4881,0.5444,0.7012,0.6215,-0.4797,0.5888,0
Acetyl-Geranyl-Cysteine,0.4875,0.4725,0.5934,0.3456,-0.6031,0.47475,0
Perphenazine,0.4873,0.4539,0.5624,0.4855,-0.5193,0.497275,0
SCHEMBL16226502,0.4873,0.4606,0.6694,0.5144,-0.4789,0.532925,0
MLS003128610,0.487,0.3892,0.6944,0.4015,-0.6182,0.493025,0
Strophanthidin,0.4869,0.3315,0.5705,0.4505,-0.4854,0.45985,0
Chlorthalidone,0.4868,NA,0.601,0.5041,-0.7072,0.5306333333333333,1
CHEMBL2133926,0.4861,0.3936,0.7015,0.4998,-0.5055,0.52025,0
Gibberellin A3,0.486,0.337,0.7371,0.4485,-0.6706,0.50215,0
Podofilox,0.4859,0.4906,0.5377,0.568,-0.4926,0.52055,0
KUC107191N,0.4857,0.331,NA,NA,-0.5175,0.40835,2
BRD-K07627743,0.4856,NA,0.5603,0.3845,-0.5394,0.4768,1
ICG-001,0.4855,0.3682,0.6866,0.4093,-0.617,0.4874,0
EMF-sumo1-1,0.4854,0.4081,0.5939,0.6232,-0.6192,0.52765,0
CHEMBL1515144,0.4852,0.3288,0.5938,0.4465,-0.6028,0.463575,0
SMR000217164,0.4851,0.4453,0.6149,0.7343,-0.5145,0.5699,0
Belinostat,0.485,0.4674,0.6802,0.5012,-0.4749,0.53345,0
Zileuton,0.4849,0.4906,0.686,0.8152,-0.4966,0.619175,0
BRD-K17890048,0.4847,NA,0.7807,0.4649,-0.6904,0.5767666666666666,1
BGT-226,0.4844,0.5189,0.6327,0.4348,-0.5333,0.5177,0
Tretinoin,0.4844,0.4465,0.5685,0.5044,-0.4748,0.50095,0
Etofenamate,0.4841,NA,0.5742,NA,-0.605,0.52915,2
Amodiaquine,0.4838,0.391,0.7242,0.6682,-0.5655,0.5668,0
BRD-K26119753,0.4834,0.4212,0.6637,0.5264,-0.4786,0.523675,0
BRD-K92923799-001-01-0,0.4834,NA,0.3937,0.4199,-0.5219,0.43233333333333335,1
CHEMBL2133868,0.483,0.4082,0.7049,0.481,-0.6086,0.5192749999999999,0
BRD-K75081836,0.4823,NA,0.5343,0.5144,-0.6134,0.5103333333333333,1
Tranilast,0.4816,NA,0.497,0.5015,-0.5006,0.4933666666666666,1
C24H25CLFN5O3,0.4813,0.4715,0.7628,0.6407,-0.5325,0.589075,0
LY2801653,0.4804,0.4247,0.598,0.8417,-0.5988,0.5862,0
AZD7545,0.4803,0.3601,0.7237,0.4017,-0.6028,0.49145,0
Gamolenic acid,0.4802,NA,0.6062,0.4157,-0.7298,0.5007,1
Zucapsaicin,0.4802,NA,0.5967,0.3619,-0.4917,0.4796,1
BRD-K10010115,0.48,0.3566,0.6996,0.4638,-0.5076,0.5,0
Trifluoperazine,0.48,0.4198,0.7727,0.8635,-0.5009,0.634,0
BAS 07529539,0.4792,0.403,0.6915,0.433,-0.6243,0.501675,0
Allitinib,0.4788,0.7191,0.6873,0.485,-0.5262,0.59255,0
BRD-K35638681,0.4786,0.3394,0.6458,0.3827,-0.4832,0.461625,0
Tigecycline,0.4785,0.5352,0.6905,0.3774,-0.6041,0.5204,0
AZD-8330,0.4785,0.7152,0.7633,0.5838,-0.6021,0.6352,0
SMP2_000081,0.4783,NA,0.5295,0.6481,-0.4773,0.5519666666666667,1
CHEMBL2360495,0.4781,0.3938,0.6703,0.5599,-0.5664,0.525525,0
Cymarin,0.478,0.3557,0.4726,0.5138,-0.6698,0.455025,0
331771-20-1,0.4778,0.5123,0.7422,0.6221,-0.479,0.5886,0
Trametinib,0.4778,0.4978,0.7957,0.4917,-0.6076,0.56575,0
SPECTRUM2_001084,0.4777,0.37,0.5411,0.4419,-0.608,0.457675,0
PI-103,0.4775,0.5421,0.7529,0.5536,-0.4747,0.581525,0
ABT-751,0.4771,0.3784,0.573,0.5392,-0.5114,0.491925,0
Lexibulin,0.4769,0.5309,0.6321,0.6897,-0.4956,0.5824,0
Menadione,0.4767,0.5209,0.6249,0.548,-0.4865,0.542625,0
CHEMBL2357005,0.4764,0.4185,0.4167,0.4719,-0.6782,0.445875,0
Pilaralisib,0.4758,0.4315,0.6806,0.705,-0.5663,0.573225,0
Ribavirin,0.4757,NA,0.5226,0.3528,-0.6504,0.45036666666666664,1
Desoxymetasone,0.4754,0.5333,0.5647,0.4152,-0.7506,0.49715,0
Proscillaridin-A,0.4749,NA,NA,0.4408,-0.6023,0.45785,2
CHEMBL1406616,0.4747,0.473,0.5614,0.4187,-0.5835,0.48195,0
SSR 69071,0.4746,0.3957,0.6223,0.4653,-0.578,0.489475,0
MLS006011051,0.4741,0.4218,0.7646,0.7661,-0.4972,0.60665,0
Bisindolylmaleimide IX,0.4739,0.403,0.5963,0.389,-0.6676,0.46555,0
Liranaftate,0.4739,NA,0.6628,0.3745,-0.5145,0.5037333333333334,1
Nilotinib,0.4738,0.5179,0.7104,0.8495,-0.4812,0.6379,0
PP-30,0.4737,0.3646,0.7533,0.438,-0.5414,0.5074,0
"Ridaforolimus (Deforolimus, MK-8669)",0.4736,0.4062,0.57,0.7015,-0.4839,0.537825,0
PF750,0.4735,0.4644,0.6871,0.7443,-0.516,0.592325,0
MK-2461,0.4734,0.3833,0.4537,0.7627,-0.723,0.518275,0
Balicatib,0.4732,NA,0.5778,0.3639,-0.5163,0.47163333333333335,1
GW620972X,0.4727,0.5053,0.6283,0.7098,-0.483,0.579025,0
Refametinib,0.4722,0.3372,0.6829,0.5183,-0.6097,0.50265,0
XMD 8-92,0.4721,0.5341,0.5766,0.4698,-0.6127,0.51315,0
Pelitinib,0.4718,0.4935,0.731,0.5572,-0.4804,0.563375,0
BRD-8899,0.4718,NA,NA,0.4882,-0.8226,0.48,2
"Triazolothiadiazine, 22",0.4715,0.3314,NA,0.5457,-0.5142,0.4495333333333333,1
Cerulenin,0.4712,0.4893,0.6332,0.3808,-0.7872,0.493625,0
"1H-Indole-2-carboxylicacid, 4,6-dichloro-3-[(1e)-3-oxo-3-(phenylamino)-1-propen-1-yl]-",0.4711,NA,0.506,NA,-0.6451,0.48855000000000004,2
MLS002264457,0.4711,0.3651,0.5631,0.4311,-0.5282,0.4576,0
Prochlorperazine,0.4708,0.4136,0.6237,0.5226,-0.5,0.507675,0
"2-(4,5-Dihydro-1H-imidazol-2-yl)quinoxaline",0.4701,NA,NA,0.4921,-0.5247,0.48109999999999997,2
PF431396,0.47,0.3962,0.6997,0.5513,-0.4879,0.5293,0
Sertraline,0.4699,0.5095,0.5674,0.5665,-0.4829,0.5283249999999999,0
BRD-K63158888,0.4698,NA,0.588,0.4439,-0.6805,0.5005666666666666,1
Cilnidipine,0.4698,0.323,0.6254,0.4316,-0.486,0.46244999999999997,0
SB743921,0.4696,0.4362,0.5136,0.5567,-0.4865,0.494025,0
Felbamate,0.4695,0.7239,0.5776,0.6062,-0.6484,0.5942999999999999,0
MLS003128612,0.469,NA,0.6251,0.4878,-0.5005,0.5273,1
R547,0.4681,0.4767,NA,0.4744,-0.4908,0.4730666666666667,1
VU0418939-2,0.468,0.4105,0.5553,0.4967,-0.4895,0.48262499999999997,0
"Methyl-6,7-dimethoxy-4-ethyl-beta-carboline-3-carboxylate",0.4679,0.3854,NA,NA,-0.7517,0.42665,2
Ricolinostat,0.4678,0.4434,0.6409,0.5488,-0.5139,0.525225,0
CID 75577922,0.4675,0.3789,NA,0.4561,-0.5566,0.4341666666666667,1
GW 405833,0.467,0.4711,0.6229,0.4603,-0.5515,0.505325,0
Colchicine,0.4669,0.4287,0.5363,0.6603,-0.4801,0.52305,0
KX2-391,0.4668,0.711,0.6207,0.5085,-0.4851,0.57675,0
Cabazitaxel,0.4666,0.6629,0.5341,0.528,-0.4919,0.5479,0
Parthenolide,0.4665,0.3716,0.6833,0.5327,-0.5283,0.513525,0
BRD-K14475668,0.4665,NA,0.5851,NA,-0.6946,0.5258,2
MLS003337121,0.4664,NA,0.5438,NA,-0.6187,0.5051,2
MK-5108,0.4664,0.6318,0.6543,0.5741,-0.5585,0.58165,0
SCHEMBL6851809,0.4662,0.4669,0.676,NA,-0.4781,0.5363666666666667,1
ZINC101150009,0.4661,0.433,NA,0.3364,-0.4844,0.41183333333333333,1
Dacinostat,0.466,0.4231,0.6219,0.6577,-0.5547,0.542175,0
BRD-A43331270-001-01-6,0.4659,0.5513,0.6013,0.8789,-0.4946,0.62435,0
BRD-K07125273,0.4655,NA,NA,0.3773,-0.7894,0.4214,2
Brazilin,0.4653,0.4322,0.7599,0.3469,-0.504,0.5010749999999999,0
IN1549,0.4652,NA,0.6155,0.4423,-0.4825,0.5076666666666667,1
SCHEMBL17378613,0.4652,0.5898,0.7161,0.5642,-0.4766,0.583825,0
Dactolisib,0.4651,0.5083,0.785,0.6918,-0.5041,0.61255,0
MLS001172197,0.465,0.508,0.6209,0.4984,-0.6813,0.523075,0
TAN-67,0.4649,NA,0.7343,0.4611,-0.6127,0.5534333333333333,1
SCHEMBL16980377,0.4649,0.4741,0.5697,0.482,-0.4747,0.497675,0
BRD-A81936046,0.4648,NA,0.6117,0.4584,-0.567,0.5116333333333334,1
AZ628,0.4647,0.4089,0.75,0.8581,-0.4768,0.620425,0
Ivacaftor (VX-770),0.4644,0.4917,NA,0.8716,-0.596,0.6092333333333333,1
BRD-K09989112,0.4643,NA,NA,0.4673,-0.8062,0.4658,2
Ponatinib,0.464,0.3787,0.7415,0.5693,-0.4788,0.538375,0
Amuvatinib,0.4639,0.3989,0.6272,0.7444,-0.49,0.5586,0
Adapalene,0.4636,0.423,0.5724,NA,-0.478,0.48633333333333334,1
CHEMBL2362360,0.4633,0.4339,NA,0.467,-0.4784,0.4547333333333333,1
"4-(3-Ethyl[1,2,4]triazolo[3,4-b][1,3,4]thiadiazol-6-yl)aniline",0.463,NA,0.5912,0.4183,-0.4789,0.49083333333333334,1
Sepantronium,0.463,0.5145,0.6199,0.6883,-0.4766,0.571425,0
Bufalin,0.4627,0.334,0.4301,0.4035,-0.4918,0.407575,0
Broad-Sai-045,0.4626,0.3639,0.6721,0.4677,-0.5012,0.491575,0
Tamoxifen,0.4624,0.4207,0.7439,0.5911,-0.475,0.5545249999999999,0
"Triazolothiadiazine, 35",0.462,NA,0.7123,0.5989,-0.642,0.5910666666666666,1
AZD-6482,0.4614,0.3589,0.6791,0.5953,-0.624,0.523675,0
F1396-0210,0.4612,0.3873,0.6002,NA,-0.7978,0.4829,1
SMR000030495,0.4609,0.3957,0.4155,0.3486,-0.5147,0.405175,0
Ispinesib,0.4609,NA,0.4725,0.7145,-0.5046,0.5493,1
LGX818,0.4608,0.4504,0.7313,0.5067,-0.4992,0.5373,0
Panobinostat,0.4604,0.4439,0.7885,0.6155,-0.5079,0.577075,0
Valrubicin,0.46,0.4349,0.576,0.4971,-0.4898,0.492,0
KI8751,0.4599,0.3841,0.4988,0.5928,-0.5277,0.4839,0
ZM336372,0.4599,0.3352,0.5887,0.479,-0.5202,0.4657,0
Radicicol,0.4597,0.5633,0.6031,0.6404,-0.4765,0.5666249999999999,0
MLS001002737,0.4595,NA,0.7461,0.4178,-0.7162,0.5411333333333334,1
AC1O9ZP5,0.4592,0.434,0.6702,0.4687,-0.5031,0.508025,0
BRD-K97955841,0.4591,NA,0.7424,0.3557,-0.694,0.5190666666666667,1
Infigratinib,0.4589,0.4761,0.7214,0.4977,-0.4738,0.538525,0
Troglitazone,0.4589,0.4895,0.6888,0.6411,-0.4788,0.5695749999999999,0
PHA-793887,0.4588,0.5971,0.6728,0.5639,-0.5094,0.5731499999999999,0
Osimertinib,0.4587,0.4661,0.6452,0.6702,-0.5059,0.56005,0
Securinine,0.4579,0.378,0.5527,0.3859,-0.6305,0.443625,0
Pizotyline,0.4578,NA,0.5436,0.5396,-0.6947,0.5136666666666666,1
BRD-K61431779,0.4574,NA,0.4183,0.3464,-0.4775,0.40736666666666665,1
TW 37,0.4571,0.3315,0.5418,0.4665,-0.6192,0.449225,0
761437-28-9,0.4569,0.4283,0.7118,0.4504,-0.6299,0.51185,0
Mebendazole,0.4567,0.5755,0.6509,0.5708,-0.487,0.563475,0
AT-7519,0.4566,0.4867,0.7098,0.6842,-0.4777,0.584325,0
Taselisib,0.4564,0.5471,0.6107,0.625,-0.5472,0.5598,0
Naringenin,0.4564,NA,0.6217,0.4766,-0.7109,0.5182333333333333,1
PCI-32765,0.4561,0.4819,0.7236,0.6338,-0.5417,0.57385,0
GSK-1070916,0.456,0.5536,0.7312,0.8634,-0.5079,0.65105,0
Fatostatin,0.4555,0.3544,NA,0.7101,-0.6277,0.5066666666666666,1
TORIN-2,0.4552,0.5227,0.7914,0.4481,-0.4749,0.55435,0
Selumetinib,0.455,0.4287,0.8212,0.5814,-0.5146,0.571575,0
SCHEMBL1995782,0.455,0.3475,0.6683,NA,-0.505,0.4902666666666667,1
LY288513,0.4547,NA,0.6,0.3857,-0.7882,0.4801333333333333,1
Rotenone,0.4546,0.4781,0.6524,0.6179,-0.4786,0.55075,0
Methylprednisolone,0.4544,0.4522,0.541,0.5553,-0.7554,0.500725,0
LDN 193189,0.4542,0.5085,0.7464,0.8165,-0.4822,0.6314,0
Abexinostat,0.454,0.405,0.4991,0.708,-0.4813,0.516525,0
BIIB 021,0.4537,0.3682,0.5667,0.4351,-0.4941,0.455925,0
AC1MJ3VH,0.4531,0.4886,0.6552,0.5315,-0.6308,0.5321,0
MLS001007458,0.4525,0.429,0.54,0.6197,-0.5691,0.5103,0
MW-STK33-100,0.4522,NA,0.6536,0.5274,-0.554,0.5444,1
Papaverine,0.4519,NA,0.6876,0.3854,-0.4753,0.5083,1
CHEMBL2359798,0.4518,0.4785,0.4591,0.6928,-0.5025,0.52055,0
CID 46937231,0.4518,NA,0.7037,NA,-0.5268,0.57775,2
MAZ51,0.4515,0.6237,NA,0.6483,-0.6887,0.5745,1
BRD-K81227048,0.4514,NA,0.5773,NA,-0.7429,0.5143500000000001,2
CHEMBL2362024,0.4512,0.3501,NA,0.3931,-0.7755,0.39813333333333334,1
SA-1919551,0.451,NA,NA,0.3405,-0.6744,0.39575000000000005,2
CHEMBL3347630,0.4508,0.4508,0.6587,0.5509,-0.584,0.5277999999999999,0
BMS-754807,0.4504,0.4886,0.6308,0.4678,-0.5335,0.5094,0
BX-795,0.4503,0.4211,0.6468,0.7641,-0.4756,0.570575,0
BIO2_000413,0.4502,0.4473,0.7135,0.3828,-0.7145,0.49845,0
Resveratrol,0.45,0.4957,0.6762,0.5684,-0.4836,0.547575,0
I-BET151,0.4499,0.4316,0.5729,0.5541,-0.6168,0.502125,0
BRD-K80472474,0.4497,NA,0.4554,0.3452,-0.6304,0.4167666666666667,1
SA-1973507,0.4497,0.5368,0.5649,0.5462,-0.5898,0.5244,0
AC1NWALC,0.4495,0.395,0.5501,0.434,-0.6384,0.45715,0
Puromycin,0.4494,0.4942,0.4475,0.4498,-0.5513,0.460225,0
AT 7867,0.4489,0.4375,0.6176,0.4685,-0.5226,0.49312500000000004,0
BRD-K21918725,0.4489,NA,NA,0.4922,-0.6988,0.47055,2
Cyclosporin A,0.4486,0.4554,0.6819,0.3841,-0.476,0.4925,0
BRD-K92659561,0.4485,0.329,0.6911,0.4422,-0.7918,0.4777,0
Brefeldin A,0.4485,0.5327,0.617,0.6519,-0.4948,0.5625249999999999,0
MLS-0091943.0001,0.4484,0.4903,0.5483,NA,-0.763,0.4956666666666667,1
3R14S-Ochratoxin a,0.4483,NA,0.6916,0.3625,-0.653,0.5008,1
CHEMBL3187421,0.4481,0.4653,0.6137,NA,-0.7747,0.5090333333333333,1
ML162,0.4477,0.4834,0.6515,0.484,-0.5993,0.5166499999999999,0
2-Fluoroadenosine,0.4475,0.5424,0.6923,NA,-0.6472,0.5607333333333333,1
13-Cis-retinol,0.4472,0.3391,NA,0.4829,-0.7131,0.42306666666666665,1
869288-64-2,0.4468,0.467,0.6351,0.5838,-0.5099,0.533175,0
SMP2_000249,0.4465,0.3636,0.5519,0.5544,-0.6879,0.47909999999999997,0
Quinoclamine,0.4464,0.4299,0.5415,0.5752,-0.539,0.49825,0
BRD-K67925802,0.4463,0.549,0.5703,0.481,-0.5692,0.51165,0
MLS002264453,0.4457,0.4079,0.5441,0.3927,-0.5418,0.4476,0
Oligomycin A,0.4457,0.3955,NA,0.3999,-0.481,0.4137,1
Pimecrolimus,0.4457,NA,0.5739,0.4643,-0.4774,0.4946333333333333,1
BRD-K95842463,0.4449,NA,0.6629,NA,-0.7289,0.5539000000000001,2
Alitretinoin,0.4449,0.3815,0.6784,0.4707,-0.6561,0.493875,0
SB-216641,0.4446,NA,0.5748,0.594,-0.5964,0.5378,1
PHA-767491,0.4445,0.3848,0.671,0.5462,-0.4866,0.511625,0
Levonorgestrel,0.4444,0.5331,0.6438,0.5194,-0.4797,0.535175,0
CAY10618,0.4444,0.4445,0.5556,0.669,-0.5439,0.528375,0
Erastin,0.4439,NA,0.6629,0.6898,-0.5285,0.5988666666666667,1
MLS002473641,0.4438,NA,0.6448,0.724,-0.5052,0.6042,1
Trichostatin,0.4438,0.5169,0.6126,0.6932,-0.5061,0.566625,0
"Cyclohexanecarboxamide, 4-(1-aminoethyl)-n-4-pyridinyl-, trans-",0.4437,0.3493,0.7329,0.5946,-0.6023,0.530125,0
BRD-K19166598,0.4436,0.5173,0.5813,0.4403,-0.5235,0.495625,0
BRD-K71387353,0.4435,NA,0.6642,0.4877,-0.4998,0.5318,1
17-DMAG (Alvespimycin) HCl,0.4434,0.4129,NA,0.3958,-0.5501,0.41736666666666666,1
MLS000094939,0.4434,0.4556,0.5111,0.5116,-0.4767,0.480425,0
Manumycin-A,0.4434,0.6018,0.6536,0.4921,-0.4832,0.547725,0
MLS000583963,0.4433,0.402,0.5824,0.658,-0.5876,0.521425,0
Avicin-D,0.4432,0.4701,0.6696,0.6484,-0.6386,0.557825,0
galantamine,0.4429,0.5533,0.6126,0.5002,-0.4906,0.52725,0
NSC25485,0.4425,0.3527,0.5388,0.3914,-0.6485,0.43135,0
BRD-K40476324-001-01-6,0.4423,NA,NA,0.4446,-0.7922,0.44345,2
BAY 57-1293,0.4423,NA,0.5475,0.3797,-0.5201,0.4565,1
Gossypol,0.4421,0.4599,0.7467,0.672,-0.6222,0.580175,0
Enzastaurin,0.442,0.591,0.6789,0.5392,-0.519,0.562775,0
501919-59-1,0.4416,NA,0.4954,0.4177,-0.603,0.45156666666666667,1
BIOMOL-NT_000059,0.4416,NA,0.6736,0.3543,-0.5872,0.48983333333333334,1
KUC105208 KUC105208N,0.4414,0.3411,0.5411,0.5007,-0.677,0.456075,0
SCHEMBL2231351,0.4414,NA,0.4601,0.3611,-0.49370000000000003,0.42086666666666667,1
U 0126,0.4411,0.4353,0.7638,0.381,-0.6428,0.5053,0
CAY-10594,0.4409,0.4303,0.491,0.3701,-0.4948,0.433075,0
AC1LEPRU,0.4408,0.3857,0.6528,0.5065,-0.5114,0.49645,0
BRD-K62358627,0.4408,0.4012,0.5741,NA,-0.7273,0.47203333333333336,1
Lovastatin,0.4406,0.5425,0.5929,0.4646,-0.5126,0.51015,0
Progesterone,0.4406,0.5968,0.6906,0.4037,-0.4745,0.532925,0
AZD4547,0.4406,0.4978,0.7078,0.6372,-0.5551,0.57085,0
SAN1_000751,0.4405,0.4718,0.7031,0.3512,-0.522,0.49165,0
Phorbol 12-myristate-13-acetate,0.4404,0.7087,0.6291,0.7521,-0.4838,0.632575,0
Avicin-G,0.4401,0.4677,0.8007,0.7216,-0.5169,0.607525,0
Skiii,0.4398,0.5137,0.6925,0.4452,-0.4812,0.5228,0
Raloxifene,0.4398,0.4516,0.628,0.5781,-0.485,0.524375,0
SCHEMBL17052537,0.4391,0.3502,0.7067,0.5839,-0.4933,0.519975,0
BRD-K43579410,0.4391,NA,0.5954,0.4951,-0.6831,0.5098666666666667,1
CHEMBL2140612,0.4389,NA,NA,0.3583,-0.4923,0.3986,2
CHEMBL436817,0.4388,0.3843,0.8654,0.8263,-0.6916,0.6287,0
CHEMBL2141722,0.4384,0.4521,0.5522,0.4374,-0.5266,0.470025,0
MLS002222336,0.4383,NA,0.6457,0.5012,-0.6518,0.5284,1
BSPBIO_001542,0.4382,0.3329,0.54,0.3774,-0.5716,0.422125,0
Trazodone,0.4379,NA,0.6959,0.4572,-0.6152,0.5303333333333333,1
TAS-103 (dihydrochloride),0.4379,0.5218,0.6562,0.4096,-0.5167,0.506375,0
1166227-08-2,0.4379,0.7694,0.6755,0.5457,-0.6017,0.607125,0
CHEMBL1367741,0.4373,0.3432,0.645,0.362,-0.5392,0.446875,0
SB239063,0.4369,0.3814,0.6459,0.5045,-0.4881,0.49217500000000003,0
MLS000589843,0.4369,NA,0.4598,0.7304,-0.512,0.5423666666666667,1
QL47,0.4367,0.4834,0.722,0.5342,-0.477,0.544075,0
Vanoxerine,0.4367,0.4814,0.6496,0.5018,-0.4782,0.517375,0
Denbufylline,0.4365,NA,0.5894,0.4705,-0.5488,0.4988,1
CHEMBL2362834,0.4364,0.4274,0.6049,0.5154,-0.7288,0.496025,0
CID 75060944,0.4364,0.3562,0.6132,0.4295,-0.6778,0.458825,0
MLS002415570,0.4363,NA,0.6471,NA,-0.6485,0.5417000000000001,2
Dihydrorobustic acid,0.4362,0.4051,0.5649,NA,-0.4976,0.46873333333333334,1
SMR000206936,0.4361,0.5184,0.5656,0.4627,-0.5176,0.4957,0
CHEMBL2144875,0.4359,NA,0.6067,0.3518,-0.6004,0.4648,1
BRD-K96694631,0.4358,NA,0.5409,NA,-0.6408,0.48835000000000006,2
TORIN1,0.4353,0.4584,0.7215,0.73740000000000006,-0.4853,0.5881500000000001,0
Latrunculin B,0.4353,0.5378,0.6031,0.5069,-0.8023,0.520775,0
Tanespimycin,0.4352,0.4909,0.6508,0.6481,-0.773,0.55625,0
Nefazodone,0.4348,0.4214,0.772,0.5416,-0.4769,0.54245,0
BRD-A28746609,0.4348,0.5225,0.614,0.4743,-0.4829,0.5114,0
"Ingenol 3,20-dibenzoate",0.4348,0.703,0.6108,0.8014,-0.4997,0.6375,0
BAS 00448127,0.4347,0.3428,0.5372,NA,-0.684,0.4382333333333333,1
Ozagrel,0.4344,NA,0.4087,0.7408,-0.6203,0.5279666666666667,1
Thiostrepton,0.434,0.4992,0.6781,0.4763,-0.4845,0.5219,0
Seliciclib,0.434,0.4865,0.717,0.7891,-0.5407,0.60665,0
Brexpiprazole,0.4338,NA,0.4991,0.3511,-0.7215,0.428,1
SCHEMBL6874948,0.4334,0.546,0.7023,0.5867,-0.5014,0.5671,0
CHEMBL2140128,0.4332,0.4357,0.5526,0.4949,-0.5037,0.47909999999999997,0
Staurosporine,0.4329,0.5396,0.7077,0.4126,-0.4983,0.5232,0
Avasimibe,0.4329,0.4024,0.6758,0.7967,-0.5217,0.57695,0
Reversine,0.4327,0.3513,0.6672,NA,-0.6976,0.48373333333333335,1
"4,11-Diethyl-4,9-dihydroxy-1H-pyrano[3',4':6,7]indolizino[1,2-b]quinoline-3,14(4H,12H)-dione",0.4326,0.5131,0.6946,0.4829,-0.6333,0.5307999999999999,0
NCGC00011767,0.4325,NA,0.5619,0.4109,-0.5426,0.4684333333333333,1
AC1LPBDT,0.4325,NA,0.6971,0.3405,-0.683,0.4900333333333334,1
MLS003329222,0.4325,0.3536,0.6218,NA,-0.5676,0.4693,1
CHEMBL2355890,0.4323,0.36870000000000003,0.3964,0.4787,-0.5632,0.419025,0
OSI-930,0.432,NA,0.6619,0.4923,-0.5135,0.5287333333333334,1
OSI-930,0.432,NA,0.6619,0.4923,-0.5135,0.5287333333333334,1
MLS002232309,0.4319,0.3512,0.4448,0.4881,-0.5055,0.429,0
NSC653260,0.4318,0.4689,0.417,0.4498,-0.4877,0.441875,0
MRE-269,0.4316,NA,NA,0.6152,-0.6168,0.5234,2
Phorbol Myristate Acetate,0.4315,0.5418,0.558,0.6532,-0.5062,0.546125,0
AC1NWALX,0.4315,0.3301,NA,0.4179,-0.5767,0.39316666666666666,1
SCHEMBL6463646,0.4314,NA,NA,0.539,-0.7029,0.4852,2
MLS000877024,0.4313,NA,0.6391,0.4854,-0.4976,0.5186,1
MAYBRIDGE4_003950,0.431,NA,0.3965,NA,-0.5658,0.41375,2
Oxetane,0.431,0.4307,0.6913,0.7352,-0.5241,0.57205,0
MLS003153124,0.4309,NA,NA,0.4294,-0.5113,0.43015000000000003,2
SKF 86002,0.4309,0.3409,0.6255,0.3803,-0.5751,0.4444,0
KUC104255,0.4309,NA,0.4327,0.4364,-0.4812,0.43333333333333335,1
LY2784544,0.4307,0.6137,0.603,0.4897,-0.4768,0.53427500000000006,0
Ingenol Mebutate,0.4307,0.4525,0.559,0.6204,-0.4978,0.51565,0
CEP-37440,0.4307,0.4786,0.6492,0.3774,-0.6079,0.48397500000000004,0
BRD-K43540029,0.4305,NA,0.6156,0.4036,-0.4991,0.48323333333333335,1
Selamectin,0.4302,0.4628,0.5524,0.5581,-0.4919,0.500875,0
BRD-K43194109,0.4293,0.3218,0.4643,0.5729,-0.728,0.447075,0
CHEMBL2134189,0.4293,NA,0.6752,NA,-0.5692,0.55225,2
Methocarbamol,0.4291,NA,0.6115,0.4836,-0.6082,0.5080666666666667,1
Galeterone,0.4288,NA,NA,0.4249,-0.5193,0.42685,2
Butein,0.4288,0.4325,0.5782,0.4313,-0.5894,0.4677,0
MLS000040279,0.4283,0.4702,0.775,0.4979,-0.5611,0.54285,0
Pyrimethamine,0.4282,0.3829,0.6925,0.4952,-0.4846,0.49970000000000003,0
Digoxigenin,0.4281,NA,0.6639,0.447,-0.5607,0.513,1
GDC-0068,0.4281,NA,0.4025,0.633,-0.4746,0.48786666666666667,1
STK661558,0.428,NA,0.6437,NA,-0.6166,0.53585,2
CHEMBL2140299,0.428,0.5161,0.5906,0.5194,-0.4983,0.513525,0
SCHEMBL12684744,0.428,0.3974,0.6979,0.5297,-0.5238,0.51325,0
AC1NWALF,0.4278,0.3815,0.4978,0.5492,-0.477,0.464075,0
WZ 4002,0.4275,0.4887,0.6987,0.5378,-0.4925,0.538175,0
Tubastatin A,0.4275,0.5042,0.5908,0.4983,-0.4918,0.5052,0
ZK-93423,0.4273,0.4277,0.5892,0.5142,-0.4848,0.4896,0
BRD-K38477985,0.4273,0.4741,0.3928,0.444,-0.4749,0.43455,0
Androstenedone,0.4272,0.4501,0.5588,0.4482,-0.6008,0.471075,0
Pralatrexate,0.427,0.4255,0.5637,NA,-0.479,0.47206666666666663,1
SCHEMBL570779,0.4266,0.5944,0.7153,0.4445,-0.5566,0.5452,0
ML228,0.4261,0.455,0.5457,0.3623,-0.4963,0.447275,0
MLS003128614,0.4258,0.4115,0.7055,0.3675,-0.6095,0.47757499999999997,0
Proscillaridin A,0.4257,0.3722,0.4721,0.4202,-0.4819,0.42255,0
1-[4-[3-(4-Fluorophenoxy)phenyl]but-3-en-2-yl]-1-hydroxyurea,0.4256,0.516,0.3927,0.3735,-0.7657,0.42695,0
CHEMBL2140960,0.4252,NA,NA,0.5819,-0.5228,0.5035499999999999,2
Trapidil,0.4252,NA,0.6526,0.3895,-0.5568,0.4891,1
BRD-K84450674,0.425,0.4702,0.697,NA,-0.5048,0.5307333333333333,1
Dorsomorphin,0.4248,0.4309,0.5912,0.5714,-0.499,0.504575,0
CID 91122153,0.4244,NA,0.7205,0.3507,-0.7147,0.49853333333333333,1
CHEMBL2143638,0.4242,0.5672,0.401,0.6248,-0.5088,0.5043,0
Periplocymarin,0.4242,NA,0.4679,0.4253,-0.4818,0.4391333333333333,1
AC1O52XK,0.4241,NA,0.6563,0.4557,-0.7478,0.5120333333333333,1
