threshold,fda_status,compound,num
0.26,fda,Idelalisib,1
0.26,fda,IDOXURIDINE,1
0.26,fda,Ifenprodil,1
0.26,fda,Ifosfamide,1
0.26,fda,Ilomastat,1
0.26,fda,iloprost,1
0.26,fda,Iloprost,1
0.26,fda,Imatinib,1
0.26,fda,IMEXON,1
0.26,fda,Imipramine,1
0.26,fda,Immethridine,1
0.26,fda,Indoprofen,1
0.26,fda,Infigratinib,1
0.26,fda,Ingenol Mebutate,1
0.26,fda,Iniparib,1
0.26,fda,INOSITOL,1
0.26,fda,Iobenguane,1
0.26,fda,Iohexol,1
0.26,fda,Ioxaglic acid,1
0.26,fda,Ipatasertib,1
0.26,fda,ipratropium,1
0.26,fda,IPRATROPIUM BROMIDE,1
0.26,fda,Ipriflavone,1
0.26,fda,Ipsapirone,1
0.26,fda,Irinotecan,1
0.26,fda,Irsogladine,1
0.26,fda,Isocarboxazid,1
0.26,fda,Isoflupredone Acetate,1
0.26,fda,Isoliquiritigenin,1
0.26,fda,Isomhpg,1
0.26,fda,Isoniazid,1
0.26,fda,Isoolomoucine,1
0.26,fda,"Isoquinolinium, 1,2-dimethyl-",1
0.26,fda,Isoreserpine,1
0.26,fda,Isoxsuprine,1
0.26,fda,Isradipine,1
0.26,fda,Istaroxime (hydrochloride),1
0.26,fda,Itrazole,1
0.26,fda,Ivachtin,1
0.26,fda,Ivermectin,1
0.26,fda,Ixabepilone,1
0.26,fda,JNK-IN-2,1
0.26,fda,JXPQMHIXNPWEEK-UHFFFAOYSA-N,1
0.26,fda,KCl,1
0.26,fda,Kenpaullone,1
0.26,fda,Kepone,1
0.26,fda,Ketanserin,1
0.26,fda,Ketoconazole,1
0.26,fda,Ketoprofen,1
0.26,fda,Ketorolac,1
0.26,fda,Ketotifen,1
0.26,fda,L-Hyoscyamine,1
0.26,fda,"L-Leucine, L-Histidyl-L-Isoleucyl-L-Arginyl-",1
0.26,fda,L-Norfenfluramine,1
0.26,fda,L-Sulforaphane,1
0.26,fda,Labetalol,1
0.26,fda,LACOSAMIDE,1
0.26,fda,Lamivudine,1
0.26,fda,Lansoprazole,1
0.26,fda,Lapatinib,1
0.26,fda,Lasalocid,1
0.26,fda,Latanoprost,1
0.26,fda,Lavendustin C,1
0.26,fda,Ledipasvir,1
0.26,fda,Leflunomide,1
0.26,fda,Lenalidomide,1
0.26,fda,Lestaurtinib,1
0.26,fda,Letrozole,1
0.26,fda,Levcromakalim,1
0.26,fda,Levetiracetam,1
0.26,fda,Levocabastine,1
0.26,fda,Levocetirizine,1
0.26,fda,Levodopa,1
0.26,fda,Levofloxacin,1
0.26,fda,Levomepromazine,1
0.26,fda,Levomethorphan,1
0.26,fda,Levonorgestrel,1
0.26,fda,Levosalbutamol,1
0.26,fda,Levothyroxine,1
0.26,fda,Lexibulin,1
0.26,fda,LFM-A12,1
0.26,fda,Licarbazepine,1
0.26,fda,Lidocaine,1
0.26,fda,Linagliptin,1
0.26,fda,Linezolid,1
0.26,fda,Linifanib,1
0.26,fda,Linoleamide,1
0.26,fda,Linoleic acid,1
0.26,fda,Linopirdine,1
0.26,fda,Lintitript,1
0.26,fda,Liothyronine,1
0.26,fda,Liranaftate,1
0.26,fda,Lisinopril,1
0.26,fda,Lisofylline,1
0.26,fda,Lithocholic acid,1
0.26,fda,Lobelanidine,1
0.26,fda,Lofepramine,1
0.26,fda,Lomifylline,1
0.26,fda,Lomitapide,1
0.26,fda,Lonidamine,1
0.26,fda,Loperamide,1
0.26,fda,Lopinavir,1
0.26,fda,Lorazepam,1
0.26,fda,Lorglumide,1
0.26,fda,Losmapimod,1
0.26,fda,Lovastatin,1
0.26,fda,Loxapine,1
0.26,fda,Loxoprofen,1
0.26,fda,Lumicolchicine,1
0.26,fda,Lurasidone,1
0.26,fda,Luteolin,1
0.26,fda,M-Chloro-Phenyl-Biguanide,1
0.26,fda,Maackiain,1
0.26,fda,Mafenide,1
0.26,fda,Manumycin-A,1
0.26,fda,"Mapp, D-Erythro",1
0.26,fda,Marbofloxacin,1
0.26,fda,Masitinib,1
0.26,fda,Maxacalcitol-D6,1
0.26,fda,Mazindol,1
0.26,fda,Mbcq,1
0.26,fda,MD-II-038,1
0.26,fda,Mead Ethanolamide,1
0.26,fda,Meadacid,1
0.26,fda,Mebendazole,1
0.26,fda,Meclofenamic acid,1
0.26,fda,Medroxyprogesterone Acetate,1
0.26,fda,Medrysone,1
0.26,fda,Meglumine,1
0.26,fda,Meisoindigo,1
0.26,fda,Melatonin,1
0.26,fda,meloxicam,1
0.26,fda,Mephenytoin,1
0.26,fda,Mepivacaine,1
0.26,fda,Meprylcaine,1
0.26,fda,Meropenem,1
0.26,fda,Mesalamine,1
0.26,fda,Metaraminol,1
0.26,fda,Metaxalone,1
0.26,fda,Metergoline,1
0.26,fda,METERGOLINE,1
0.26,fda,Metformin,1
0.26,fda,Methapyrilene,1
0.26,fda,Methazolamide,1
0.26,fda,Methiazole,1
0.26,fda,Methimazole,1
0.26,fda,Methocarbamol,1
0.26,fda,Methoxsalen,1
0.26,fda,Methoxymelanin,1
0.26,fda,Methyl beta-carboline-3 carboxylate,1
0.26,fda,Methylbenzethonium,1
0.26,fda,Methyldopate,1
0.26,fda,Methyllycaconitine,1
0.26,fda,Methylprednisolone,1
0.26,fda,Methysergide,1
0.26,fda,Metitepine,1
0.26,fda,Metoclopramide,1
0.26,fda,Metolazone,1
0.26,fda,Metronidazole,1
0.26,fda,Mevastatin,1
0.26,fda,Mianserin,1
0.26,fda,Mibefradil,1
0.26,fda,Miconazole,1
0.26,fda,midodrine,1
0.26,fda,Midodrine,1
0.26,fda,Midostaurin,1
0.26,fda,Mifepristone,1
0.26,fda,MIGLITOL,1
0.26,fda,Milciclib (PHA-848125),1
0.26,fda,MILNACIPRAN HYDROCHLORIDE,1
0.26,fda,Milrinone,1
0.26,fda,Minaprine,1
0.26,fda,Minoxidil,1
0.26,fda,Mirin,1
0.26,fda,Mirtazapine,1
0.26,fda,Mitiglinide calcium,1
0.26,fda,Mnitmt,1
0.26,fda,Moexipril,1
0.26,fda,Molsidomine,1
0.26,fda,Momelotinib,1
0.26,fda,Monastrol,1
0.26,fda,Moricizine,1
0.26,fda,Morphothebaine,1
0.26,fda,Mosapride,1
0.26,fda,Motesanib,1
0.26,fda,Moxifloxacin,1
0.26,fda,Moxisylyte,1
0.26,fda,Moxonidine,1
0.26,fda,Mozavaptan,1
0.26,fda,Mpep,1
0.26,fda,Mubritinib (TAK 165),1
0.26,fda,MW-SHH-61,1
0.26,fda,MW-STK33-97,1
0.26,fda,N-(3-Acetamidophenyl)-3-chlorobenzamide,1
0.26,fda,"N-(3-Cyano-4,5,6,7-tetrahydro-1-benzothiophen-2-yl)-2-{[3-cyano-6-(thiophen-2-yl)pyridin-2-yl]sulfanyl}acetamide",1
0.26,fda,"N-(3-Fluoro-4-((7-methoxyquinolin-4-yl)oxy)phenyl)-1-(2-hydroxy-2-methylpropyl)-5-methyl-3-oxo-2-phenyl-2,3-dihydro-1H-pyrazole-4-carboxamide",1
0.26,fda,N-(4-(4-Hydroxypiperidin-1-yl)but-2-ynyl)-n-methylacetamide,1
0.26,fda,N-(4-Chlorophenyl)-4-[hydroxy(diphenyl)methyl]piperidine-1-carbothioamide,1
0.26,fda,"N-(4-Hydroxyphenyl)icosa-5,8,11,14-tetraenamide",1
0.26,fda,N-(4-METHOXYPHENYL)-1-PHENYL-1H-PYRAZOL-3-AMINE,1
0.26,fda,N-(5-Chloro-2-hydroxyphenyl)-2-ethoxybenzamide,1
0.26,fda,N-(Carboxycarbonyl)-d-phenylalanine,1
0.26,fda,N-[2-(3-Hydroxy-4-methoxyphenyl)ethyl]acetamide,1
0.26,fda,N-[4-(Acridin-9-ylmethyl)-3-methoxyphenyl]methanesulfonamide,1
0.26,fda,N-[4-Chloro-3-(trifluoromethyl)phenyl]-2-ethoxybenzamide,1
0.26,fda,"N-[5-(1,3-Benzoxazol-2-yl)-2-methylphenyl]-2-phenoxyacetamide",1
0.26,fda,"N-{3-[(4-methoxyphenyl)amino]-1,4-dioxo-1,4-dihydronaphthalen-2-yl}acetamide",1
0.26,fda,N-Acetyldopamine,1
0.26,fda,N-Benzylquinazolin-4-amine,1
0.26,fda,N-Butyldeoxynojirmycin HCL,1
0.26,fda,N-Cyclooctyl-4-methylbenzenesulfonamide,1
0.26,fda,N-Desmethylclozapine,1
0.26,fda,N-Methylphenothiazine,1
0.26,fda,N-Methyltropan-3-yl 2-(4-bromophenyl)propionate,1
0.26,fda,N-Pentanoyl-n-{[2'-(2H-tetrazol-5-yl)biphenyl-4-yl]methyl}valine,1
0.26,fda,"N,N-Dimethyl-n'-{5-[(2-methyl-4-quinolyl)thio]-1,3,4-thiadiazol-2-yl}iminoformamide",1
0.26,fda,"N,N-Hexamethyleneamiloride",1
0.26,fda,NaCl,1
0.26,fda,Nafadotride,1
0.26,fda,Nafcillin,1
0.26,fda,Nafronyl,1
0.26,fda,naftidrofuryl,1
0.26,fda,Naftopidil,1
0.26,fda,Naltrexone,1
0.26,fda,Naphazoline,1
0.26,fda,Naproxol,1
0.26,fda,Narciclasine,1
0.26,fda,Naringenin,1
0.26,fda,Narlaprevir,1
0.26,fda,Nateglinide,1
0.26,fda,Navitoclax,1
0.26,fda,Necrostatin,1
0.26,fda,Nefazodone,1
0.26,fda,NEFIRACETAM,1
0.26,fda,Nefopam,1
0.26,fda,Nelarabine,1
0.26,fda,Nelfinavir,1
0.26,fda,Nemonapride,1
0.26,fda,Neostigmine,1
0.26,fda,Nepafenac,1
0.26,fda,Neratinib,1
0.26,fda,Nesbuvir,1
0.26,fda,Neurodazine,1
0.26,fda,"NG,NG-Dimethyl-L-arginine, Dihydrochloride",1
0.26,fda,Niacin,1
0.26,fda,nicardipine,1
0.26,fda,Nicardipine,1
0.26,fda,Nicergoline,1
0.26,fda,Niclosamide,1
0.26,fda,Nicorandil,1
0.26,fda,Nicotin-Amide,1
0.26,fda,Nicotine,1
0.26,fda,nifedipine,1
0.26,fda,Niflumic acid,1
0.26,fda,Niguldipine,1
0.26,fda,NIKETHAMIDE,1
0.26,fda,Nilotinib,1
0.26,fda,Nimesulide,1
0.26,fda,Nimetazepam,1
0.26,fda,Nimodipine,1
0.26,fda,Nisoxetine,1
0.26,fda,Nitrendipine,1
0.26,fda,Nobiletin,1
0.26,fda,Nocodazole,1
0.26,fda,Nomegestrol Acetate,1
0.26,fda,Nordihydroguaiaretic acid,1
0.26,fda,Norethynodrel,1
0.26,fda,Norfloxacin,1
0.26,fda,Norgestrel,1
0.26,fda,Norketamine,1
0.26,fda,Nornicotine,1
0.26,fda,Nortriptyline,1
0.26,fda,Ntzdpa,1
0.26,fda,NVP-AEW541,1
0.26,fda,NVP-BHG712,1
0.26,fda,Nylidrin,1
0.26,fda,"O-(OCTAHYDRO-1H-4,7-METHANOINDEN-5-YL) HYDROGEN CARBONODITHIOATE",1
0.26,fda,Ofloxacin,1
0.26,fda,Olanzapine,1
0.26,fda,Oligomycin A,1
0.26,fda,Oligomycin-A,1
0.26,fda,Olmesartan Medoxomil,1
0.26,fda,Olopatadine,1
0.26,fda,Olprinone (Hydrochloride),1
0.26,fda,Ondansetron,1
0.26,fda,Orlistat,1
0.26,fda,Orphenadrine,1
0.26,fda,Orthothymotinic acid,1
0.26,fda,Osthole,1
0.26,fda,Oxalomalicacid,1
0.26,fda,Oxaprozin,1
0.26,fda,Oxetane,1
0.26,fda,Oxethazaine,1
0.26,fda,Oxibendazole,1
0.26,fda,Oxidopamine,1
0.26,fda,Oxindole I,1
0.26,fda,"Oxiranecarboxylic acid, 2-[6-(4-chlorophenoxy)hexyl]-, (s)-",1
0.26,fda,Oxymetazoline,1
0.26,fda,Oxyphenonium,1
0.26,fda,Pala,1
0.26,fda,Palmitoyl Carnitine,1
0.26,fda,Palovarotene,1
0.26,fda,Panobinostat,1
0.26,fda,Pantoprazole,1
0.26,fda,Papaverine,1
0.26,fda,Papp,1
0.26,fda,Parachlorophenol,1
0.26,fda,Parbendazole,1
0.26,fda,Paricalcitol,1
0.26,fda,Paroxetine,1
0.26,fda,Parthenolide,1
0.26,fda,Pasireotide (ditrifluoroacetate),1
0.26,fda,Patupilone,1
0.26,fda,Paxilline,1
0.26,fda,Pazopanib,1
0.26,fda,Pazufloxacin,1
0.26,fda,PE(15:0/20:0),1
0.26,fda,Pelitinib,1
0.26,fda,Pempidine,1
0.26,fda,Penciclovir,1
0.26,fda,Penfluridol,1
0.26,fda,PENICILLIN V POTASSIUM,1
0.26,fda,Pentamidine,1
0.26,fda,Pentoxifylline,1
0.26,fda,Pentylenetetrazol,1
0.26,fda,Pergolide,1
0.26,fda,Perhexiline,1
0.26,fda,Perindopril,1
0.26,fda,Perospirone,1
0.26,fda,Perphenazine,1
0.26,fda,Peucedanin,1
0.26,fda,Phenacetin,1
0.26,fda,Phenanthridone,1
0.26,fda,Phenazopyridine,1
0.26,fda,Phenelzine,1
0.26,fda,Phenformin,1
0.26,fda,Pheniramine,1
0.26,fda,Phenolphthalein,1
0.26,fda,Phenothiazine,1
0.26,fda,Phenoxazine,1
0.26,fda,Phensuximide,1
0.26,fda,Phentermine,1
0.26,fda,Phenylbutanoic acid,1
0.26,fda,Phenylbutazone,1
0.26,fda,Phenylmethylsulfonylfluoride,1
0.26,fda,Phloretin,1
0.26,fda,Phtpp,1
0.26,fda,phylloquinone,1
0.26,fda,Piceid,1
0.26,fda,Picotamide,1
0.26,fda,Picrotoxin,1
0.26,fda,Pictilisib,1
0.26,fda,Pidotimod,1
0.26,fda,Pifithrin MU,1
0.26,fda,Pilocarpine,1
0.26,fda,PIMAGEDINE HYDROCHLORIDE,1
0.26,fda,Pimavanserin,1
0.26,fda,Pimecrolimus,1
0.26,fda,Pimozide,1
0.26,fda,Pinaverium bromide,1
0.26,fda,Pindolol,1
0.26,fda,Pinostrobin,1
0.26,fda,Pipamperone,1
0.26,fda,Piperacillin,1
0.26,fda,Piperidolate,1
0.26,fda,Piplartine,1
0.26,fda,Piracetam,1
0.26,fda,Pirenperone,1
0.26,fda,Pirenzepine,1
0.26,fda,Pizotyline,1
0.26,fda,Plerixafor,1
0.26,fda,Podofilox,1
0.26,fda,Pomalidomide,1
0.26,fda,Pramipexole,1
0.26,fda,Pravastatin,1
0.26,fda,Pravastatin sodium,1
0.26,fda,Praziquantel,1
0.26,fda,Prazosin,1
0.26,fda,Prednisolone Hemisuccinate,1
0.26,fda,Pregnenolone Carbonitrile,1
0.26,fda,Primaquine,1
0.26,fda,Proadifen,1
0.26,fda,Probucol,1
0.26,fda,Procainamide,1
0.26,fda,Procaterol,1
0.26,fda,Prochlorperazine,1
0.26,fda,Procysteine,1
0.26,fda,Progesterone,1
0.26,fda,Proglumide,1
0.26,fda,Promethazine,1
0.26,fda,Proparacaine,1
0.26,fda,Propentofylline,1
0.26,fda,Propofol,1
0.26,fda,Propoxycaine,1
0.26,fda,Propylpyrazoletriol,1
0.26,fda,Propylthiouracil,1
0.26,fda,Proscillaridin A,1
0.26,fda,Prosteride,1
0.26,fda,Prostoglandin A1,1
0.26,fda,Prostratin,1
0.26,fda,Prothiaden Spofa,1
0.26,fda,PROTIRELIN,1
0.26,fda,Protopine,1
0.26,fda,Protriptyline,1
0.26,fda,Pseudoephedrine,1
0.26,fda,Pseudopelletierine,1
0.26,fda,Pterostilbene,1
0.26,fda,PU-H-71,1
0.26,fda,Purmorphamine,1
0.26,fda,Puromycin,1
0.26,fda,Purpurogallin,1
0.26,fda,Pyrazinamide,1
0.26,fda,Pyrazolanthrone,1
0.26,fda,Pyridostigmine,1
0.26,fda,Pyridoxine,1
0.26,fda,Pyrilamine,1
0.26,fda,Pyrimethamine,1
0.26,fda,Pyroxamide,1
0.26,fda,QL-XII-47,1
0.26,fda,Quetiapine,1
0.26,fda,Quinelorane,1
0.26,fda,Quinidine,1
0.26,fda,Quinidine Gluconate,1
0.26,fda,Quinine,1
0.26,fda,Quinoclamine,1
0.26,fda,Quipazine,1
0.26,fda,Quisinostat,1
0.26,fda,Quizartinib,1
0.26,fda,"R,S-equol",1
0.26,fda,R(+)-Terguride,1
0.26,fda,Rabusertib,1
0.26,fda,RAC-Etomoxir,1
0.26,fda,Racecadotril,1
0.26,fda,Racepinephrine,1
0.26,fda,Raclopride,1
0.26,fda,Radezolid,1
0.26,fda,Raloxifene,1
0.26,fda,Ranitidine,1
0.26,fda,Ranolazine,1
0.26,fda,RASAGILINE,1
0.26,fda,Rebamipide,1
0.26,fda,Refametinib,1
0.26,fda,Regretos,1
0.26,fda,Reichsteins Substance S,1
0.26,fda,Relcovaptan,1
0.26,fda,Remacemide,1
0.26,fda,Reminertant,1
0.26,fda,Reserpine,1
0.26,fda,Resveratrol,1
0.26,fda,Retapamulin,1
0.26,fda,Retinol,1
0.26,fda,Retinyl Acetate,1
0.26,fda,Rhamnetin,1
0.26,fda,Rhizocarpic-acid,1
0.26,fda,Rhodomyrtoxin B,1
0.26,fda,Ribavirin,1
0.26,fda,Riboflavin,1
0.26,fda,Ricinine,1
0.26,fda,"Ridaforolimus (Deforolimus, MK-8669)",1
0.26,fda,Rifabutin,1
0.26,fda,rifampicin,1
0.26,fda,Rifampicin,1
0.26,fda,Rifapentine,1
0.26,fda,Rigosertib,1
0.26,fda,Rilmenidine,1
0.26,fda,Rimantadine,1
0.26,fda,Rimonabant,1
0.26,fda,Rita,1
0.26,fda,Rivafurazon,1
0.26,fda,Rizatriptan,1
0.26,fda,Robotnikinin,1
0.26,fda,Rocuronium Bromide,1
0.26,fda,Rofecoxib,1
0.26,fda,Roflumilast,1
0.26,fda,Rolipram,1
0.26,fda,Ropinirole,1
0.26,fda,Roquinimex,1
0.26,fda,Rosiglitazone,1
0.26,fda,Rosuvastatin,1
0.26,fda,Rotenone,1
0.26,fda,Rotenonic acid,1
0.26,fda,Rotundine,1
0.26,fda,Roxithromycin,1
0.26,fda,Rucaparib,1
0.26,fda,Rufinamide,1
0.26,fda,Rupatadine Fumarate,1
0.26,fda,Rutin,1
0.26,fda,RUTIN,1
0.26,fda,Safinamide Mesylate,1
0.26,fda,Salermide,1
0.26,fda,Salmeterol,1
0.26,fda,Salsolidine,1
0.26,fda,salsoline,1
0.26,fda,Salsolinol,1
0.26,fda,Sappanone A Trimethyl Ether,1
0.26,fda,Sarsasapogenin,1
0.26,fda,Scopolamine,1
0.26,fda,SDZ NKT 343,1
0.26,fda,Secnidazole,1
0.26,fda,Securinine,1
0.26,fda,Selegiline,1
0.26,fda,Seliciclib,1
0.26,fda,Semaxanib,1
0.26,fda,Seneciphylline,1
0.26,fda,Seocalcitol,1
0.26,fda,Sepantronium,1
0.26,fda,Sertraline HCl,1
0.26,fda,Setiptiline,1
0.26,fda,Siguazodan,1
0.26,fda,Sildenafil,1
0.26,fda,Simeprevir,1
0.26,fda,Sirtinol,1
0.26,fda,Sitagliptin,1
0.26,fda,Skatole,1
0.26,fda,Skiii,1
0.26,fda,sn-Glycero-3-phosphocholine,1
0.26,fda,Somatostatin,1
0.26,fda,sorafenib,1
0.26,fda,Sotrastaurin,1
0.26,fda,Spermidine,1
0.26,fda,Sphingosine,1
0.26,fda,Spiperone,1
0.26,fda,Spiramide,1
0.26,fda,Spironolactone,1
0.26,fda,Splitomicin,1
0.26,fda,Staurosporine Aglycon,1
0.26,fda,Streptozosin,1
0.26,fda,Strophanthidin,1
0.26,fda,Strychnine,1
0.26,fda,Succimer,1
0.26,fda,SUDAHWBOROXANE-UHFFFAOYSA-N,1
0.26,fda,Sufentanil,1
0.26,fda,Sulbactam,1
0.26,fda,Sulfacetamide,1
0.26,fda,Sulfadimethoxine,1
0.26,fda,Sulfadoxine,1
0.26,fda,Sulfasalazine,1
0.26,fda,Sulfinpyrazone,1
0.26,fda,Suloctidil,1
0.26,fda,Sumatriptan,1
0.26,fda,Sunitinib,1
0.26,fda,Suprofen,1
0.26,fda,Surinabant,1
0.26,fda,Swainsonine,1
0.26,fda,Sydowinin B,1
0.26,fda,Tacrine,1
0.26,fda,Tadalafil,1
0.26,fda,Talampicillin,1
0.26,fda,Talniflumate,1
0.26,fda,Tamatinib,1
0.26,fda,Tamibarotene,1
0.26,fda,Tamoxifen,1
0.26,fda,Tanaproget,1
0.26,fda,Tandutinib,1
0.26,fda,Tanespimycin,1
0.26,fda,Targinine,1
0.26,fda,Taselisib,1
0.26,fda,Tasisulam,1
0.26,fda,Tasquinimod,1
0.26,fda,Tauroursodeoxy cholic acid dihydrate,1
0.26,fda,"Tazac, Axid, Axid Ar, Nizatidine",1
0.26,fda,TAZOBACTAM,1
0.26,fda,Tedizolid,1
0.26,fda,Teicoplanin,1
0.26,fda,Telenzepine,1
0.26,fda,Telmisartan,1
0.26,fda,Temefos,1
0.26,fda,Temoporfin,1
0.26,fda,Temozolomide,1
0.26,fda,"Temsirolimus (CCI-779, NSC 683864)",1
0.26,fda,Teneligliptin,1
0.26,fda,Tenoxicam,1
0.26,fda,Terbutaline,1
0.26,fda,Terconazole,1
0.26,fda,Teriflunomide,1
0.26,fda,Tesmilifene,1
0.26,fda,testosterone,1
0.26,fda,Testosterone Propionate,1
0.26,fda,Tetradecylthioacetic acid,1
0.26,fda,Tetrahydrobiopterin,1
0.26,fda,tetrahydropalmatine,1
0.26,fda,Tetrahydropalmatine,1
0.26,fda,Tetrahydrouridine,1
0.26,fda,Tetraidofluorescein,1
0.26,fda,Tezampanel,1
0.26,fda,Thalidomide,1
0.26,fda,Thapsigargin,1
0.26,fda,Theobromine,1
0.26,fda,Thiabendazole,1
0.26,fda,THIOCTIC ACID,1
0.26,fda,Thioguanine,1
0.26,fda,Thioperamide,1
0.26,fda,Thioproperazine,1
0.26,fda,Thioridazine,1
0.26,fda,Thiostrepton,1
0.26,fda,Thiotepa,1
0.26,fda,Thiothixene,1
0.26,fda,Tiagabine,1
0.26,fda,Tiapride,1
0.26,fda,Tiaprofenic acid,1
0.26,fda,TIBOLONE,1
0.26,fda,Ticrynafen,1
0.26,fda,Tigason,1
0.26,fda,Tigecycline,1
0.26,fda,Tinidazole,1
0.26,fda,Tiotidine,1
0.26,fda,Tipifarnib,1
0.26,fda,Tirasemtiv,1
0.26,fda,Tizanidine,1
0.26,fda,Tocainide,1
0.26,fda,TOFA,1
0.26,fda,Tofacitinib,1
0.26,fda,Tofacitinib (CP-690550) Citrate,1
0.26,fda,Tolazamide,1
0.26,fda,Tolazoline,1
0.26,fda,Tolbutamide,1
0.26,fda,Tolcapone,1
0.26,fda,Tolmetin,1
0.26,fda,Tolnaftate,1
0.26,fda,Toltrazuril,1
0.26,fda,Tolvaptan,1
0.26,fda,Tomelukast,1
0.26,fda,Tonabersat,1
0.26,fda,Topiroxostat,1
0.26,fda,Torcetrapib,1
0.26,fda,Toremifene,1
0.26,fda,Torsemide,1
0.26,fda,Tozasertib,1
0.26,fda,Tracazolate,1
0.26,fda,TRAMIPROSATE,1
0.26,fda,Tranilast,1
0.26,fda,Tranylcypromine,1
0.26,fda,Trazodone,1
0.26,fda,Trequinsin,1
0.26,fda,Tretinoin,1
0.26,fda,Triamterene,1
0.26,fda,"Triazine Scaffold, 28",1
0.26,fda,"Triazine Scaffold, 34",1
0.26,fda,"Triazine Scaffold, 37",1
0.26,fda,"Triazolothiadiazine, 22",1
0.26,fda,"Triazolothiadiazine, 29",1
0.26,fda,"Triazolothiadiazine, 41",1
0.26,fda,"Triazolothiadiazine, 7",1
0.26,fda,"Triazolothiadiazine, 8",1
0.26,fda,Trichostatin,1
0.26,fda,"Trichostatin A, Streptomyces Sp.",1
0.26,fda,Triciribine,1
0.26,fda,Triclabendazole,1
0.26,fda,Triclosan,1
0.26,fda,Trifluoperazine,1
0.26,fda,Triflupromazine,1
0.26,fda,Trilostane,1
0.26,fda,Trimethobenzamide,1
0.26,fda,Trimetozine,1
0.26,fda,Trimipramine,1
0.26,fda,Trioxsalen,1
0.26,fda,Tripelennamine,1
0.26,fda,triptolide,1
0.26,fda,Triptolide,1
0.26,fda,Triptorelin,1
0.26,fda,Trolox,1
0.26,fda,Tropisetron HCl,1
0.26,fda,Trovafloxacin mesylate,1
0.26,fda,Troxipide,1
0.26,fda,Ttnpb,1
0.26,fda,Tubastatin A,1
0.26,fda,Tubocurarine,1
0.26,fda,Ubenimex,1
0.26,fda,Ulipristal,1
0.26,fda,Umbelliferone,1
0.26,fda,Urapidil,1
0.26,fda,UREA,1
0.26,fda,Ursodiol,1
0.26,fda,Vakerin,1
0.26,fda,Valacyclovir,1
0.26,fda,Valdecoxib,1
0.26,fda,Valproic acid,1
0.26,fda,Valpropylhydroxamic acid,1
0.26,fda,Valsartan,1
0.26,fda,Vandetanib,1
0.26,fda,Vardenafil,1
0.26,fda,Varenicline,1
0.26,fda,Varenicline Tartrate,1
0.26,fda,Varespladib (LY315920),1
0.26,fda,Varlitinib,1
0.26,fda,Vecuronium,1
0.26,fda,Veliparib,1
0.26,fda,Venlafaxine,1
0.26,fda,Verapamil,1
0.26,fda,Veratridine,1
0.26,fda,Vesamicol,1
0.26,fda,Vidofludimus,1
0.26,fda,Vinblastine,1
0.26,fda,Vinburnine,1
0.26,fda,Vincamine,1
0.26,fda,vinorelbine,1
0.26,fda,Vinpocetine,1
0.26,fda,Vitamin B12,1
0.26,fda,Vitamin P,1
0.26,fda,Vitinoin,1
0.26,fda,Voglibose,1
0.26,fda,Volasertib (BI 6727),1
0.26,fda,Voreloxin (Hydrochloride),1
0.26,fda,Voriconazole,1
0.26,fda,WHI-P97,1
0.26,fda,Wiskostatin,1
0.26,fda,Xaliproden,1
0.26,fda,Xanthohumol,1
0.26,fda,XUKUURHRXDUEBC-UHFFFAOYSA-N,1
0.26,fda,Xylazine,1
0.26,fda,Yohimbine,1
0.26,fda,Zacopride,1
0.26,fda,Zafirlukast,1
0.26,fda,Zaldaride,1
0.26,fda,Zamifenacin,1
0.26,fda,Zaprinast,1
0.26,fda,Zardaverine,1
0.26,fda,Zatebradine,1
0.26,fda,Zaurategrast,1
0.26,fda,Zileuton,1
0.26,fda,Ziprasidone,1
0.26,fda,Zofenopril (calcium),1
0.26,fda,Zolantidine,1
0.26,fda,Zolmitriptan,1
0.26,fda,Zolpidem,1
0.26,fda,Zopiclone,1
0.26,fda,Zosuquidar,1
0.26,fda,Zoxazolamine,1
0.26,fda,Zuclomiphene,1
0.26,non_fda,(R)-(-)-Jq1 enantiomer,1
0.26,non_fda,1-((4-Nitrophenyl)sulfonyl)-1H-benzimidazol-2-amine,1
0.26,non_fda,1-(3-Chlorophenyl)-4-hexylpiperazine,1
0.26,non_fda,"1-(4-Amino-1,2,5-oxadiazol-3-yl)-5-(azepan-1-ylmethyl)-n-[(2-ethoxyphenyl)methylideneamino]triazole-4-carboxamide",1
0.26,non_fda,1-(4-Bromophenyl)-3-morpholin-4-yl-2-phenylpropan-1-one,1
0.26,non_fda,1-(5-Isoquinolinesulfonyl)piperazine,1
0.26,non_fda,1-[4-[3-(4-Fluorophenoxy)phenyl]but-3-en-2-yl]-1-hydroxyurea,1
0.26,non_fda,1-{1-[4-(Morpholine-4-sulfonyl)-phenyl]-piperidin-4-ylmethyl}-3-o-tolyl-urea,1
0.26,non_fda,1-Methyl isoquinoline,1
0.26,non_fda,"1-Methyl-1,2,3,4-tetrahydroisoquinoline",1
0.26,non_fda,114798-26-4,1
0.26,non_fda,1166227-08-2,1
0.26,non_fda,11K-629S,1
0.26,non_fda,121083-05-4,1
0.26,non_fda,1228746-78-8,1
0.26,non_fda,1268524-70-4,1
0.26,non_fda,127408-30-4,1
0.26,non_fda,12K-612S,1
0.26,non_fda,12K-613S,1
0.26,non_fda,13-Cis-retinol,1
0.26,non_fda,13(S)-HODE,1
0.26,non_fda,131780-47-7,1
